match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,winner_shot_type_0,winner_shot_type_B,winner_shot_type_F,server_1,server_2,serve_no_1,serve_no_2,point_victor_1,point_victor_2,game_victor_0,game_victor_1,game_victor_2,set_victor_0,set_victor_1,set_victor_2,p1_score_encoded,p2_score_encoded,score_diff,p1_run,p2_run,p1_game_run,p2_game_run,is_break_point,is_set_point,is_match_point,server_advantage,server_dominance,p1_cumulative_distance,p2_cumulative_distance,set_diff,game_diff,match_stage,elapsed_time_seconds,cumulative_dist_diff
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:56:22,2,8,83,0,1,4,3,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.427,6.815,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.0,1.0,-1.0,1,0,1,0,0,0,0,0,0.4285714285714285,943.183,828.067,-1,1,middle,3382,115.11599999999999
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:56:47,2,8,84,0,1,4,3,41,43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.05,19.17,7,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1.0,1.0,0.0,0,1,0,1,0,0,0,0,0.4285714285714285,975.233,847.237,-1,1,middle,3407,127.99599999999998
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:57:43,2,8,85,0,1,4,3,41,44,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.595,8.247,3,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1.0,2.0,-1.0,0,2,0,2,0,0,0,0,0.4285714285714285,984.828,855.484,-1,1,middle,3463,129.34399999999994
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:58:14,2,8,86,0,1,4,3,42,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.705,22.825,8,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0,3.0,-2.0,1,0,1,0,0,0,0,0,0.4285714285714285,1030.533,878.309,-1,1,middle,3494,152.22399999999993
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:59:10,2,8,87,0,1,4,3,42,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.974,4.833,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,2.0,3.0,-1.0,0,1,0,1,0,0,0,0,0.4285714285714285,1034.507,883.142,-1,1,middle,3550,151.365
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:00:08,2,9,88,0,1,4,4,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465,2.801,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.55,1037.972,885.943,-1,0,middle,3608,152.029
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:00:48,2,9,89,0,1,4,4,43,46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.582,1.966,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0.55,1039.554,887.909,-1,0,middle,3648,151.6450000000001
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:01:30,2,9,90,0,1,4,4,44,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.144,45.613,9,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0,1.0,0.0,1,0,1,0,0,0,0,0,0.55,1077.698,933.522,-1,0,middle,3690,144.17600000000004
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:02:19,2,9,91,0,1,4,4,44,47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.238,10.706,4,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,2.0,1.0,1.0,0,1,0,1,0,0,0,0,0.55,1090.936,944.228,-1,0,middle,3739,146.70799999999997
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:49:03,2,9,92,0,1,4,4,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.527,5.387,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2.0,2.0,0.0,1,0,1,0,0,0,0,0,0.55,1095.463,949.615,-1,0,middle,6543,145.84799999999996
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:49:27,2,9,93,0,1,4,4,46,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135,1.156,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3.0,2.0,1.0,2,0,2,0,0,0,0,0,0.55,1096.598,950.771,-1,0,middle,6567,145.827
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:51:01,2,10,94,0,1,5,4,46,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.363,6.78,3,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.4444444444444444,1105.961,957.551,-1,1,middle,6661,148.40999999999997
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:51:40,2,10,95,0,1,5,4,46,49,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39.751,29.957,9,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.0,1.0,-1.0,0,2,0,2,0,0,0,0,0.4444444444444444,1145.712,987.508,-1,1,middle,6700,158.20399999999995
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:52:17,2,10,96,0,1,5,4,47,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.579,17.068,6,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0.0,2.0,-2.0,1,0,1,0,0,1,0,0,0.4444444444444444,1164.291,1004.576,-1,1,middle,6737,159.71499999999992
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:53:06,2,10,97,0,1,5,4,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.043,3.826,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.0,2.0,-1.0,0,1,0,1,0,0,0,0,0.4444444444444444,1169.334,1008.402,-1,1,middle,6786,160.93200000000002
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:54:35,2,10,98,0,1,5,4,47,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002,0.853,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1.0,3.0,-2.0,0,2,0,2,0,0,0,0,0.4444444444444444,1170.336,1009.255,-1,1,middle,6875,161.08100000000002
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:55:12,2,11,99,0,1,5,5,48,51,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,24.8,22.473,5,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.5555555555555556,1195.136,1031.728,-1,0,middle,6912,163.4079999999999
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:56:07,2,11,100,0,1,5,5,49,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,5.41,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0,0.0,1.0,2,0,2,0,0,0,0,0,0.5555555555555556,1200.084,1037.138,-1,0,middle,6967,162.94600000000014
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:56:28,2,11,101,0,1,5,5,50,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,10.438,3,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,2.0,0.0,2.0,3,0,3,0,0,0,0,0,0.5555555555555556,1206.464,1047.576,-1,0,middle,6988,158.88799999999992
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:56:54,2,11,102,0,1,5,5,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.012,6.32,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3.0,0.0,3.0,4,0,4,0,0,0,0,0,0.5555555555555556,1210.476,1053.896,-1,0,middle,7014,156.58000000000015
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:58:32,2,12,103,0,1,6,5,51,52,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29.782,22.141,5,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.5,1240.258,1076.037,-1,1,middle,7112,164.221
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:59:03,2,12,104,0,1,6,5,52,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.813,5.158,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.0,1.0,-1.0,1,0,1,0,0,1,0,0,0.5,1251.071,1081.195,-1,1,middle,7143,169.87599999999998
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:59:32,2,12,105,0,1,6,5,52,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.262,8.246,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.0,1.0,0.0,0,1,0,1,0,0,0,0,0.5,1264.333,1089.441,-1,1,middle,7172,174.89200000000005
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:00:16,2,12,106,0,1,6,5,52,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.803,8.672,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.0,2.0,-1.0,0,2,0,2,0,0,0,0,0.5,1276.136,1098.113,-1,1,middle,7216,178.0229999999999
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:00:47,2,12,107,0,1,6,5,52,55,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.848,5.163,3,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1.0,3.0,-2.0,0,3,0,3,0,0,0,0,0.5,1282.984,1103.276,-1,1,middle,7247,179.70799999999986
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:01:41,2,13,108,0,1,6,6,53,55,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.204,19.978,5,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.391304347826087,1299.188,1123.254,-1,0,middle,7301,175.9340000000002
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:02:24,2,13,109,0,1,6,6,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.152,12.727,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-1.0,0.0,-1.0,0,1,0,1,0,0,0,0,0.391304347826087,1313.34,1135.981,-1,0,middle,7344,177.35899999999992
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:02:58,2,13,110,0,1,6,6,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.819,5.452,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-1.0,-1.0,0.0,0,2,0,2,0,0,0,0,0.391304347826087,1320.159,1141.433,-1,0,middle,7378,178.7260000000001
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:03:30,2,13,111,0,1,6,6,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.158,73.829,18,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,-1.0,-1.0,0.0,0,3,0,3,0,0,0,0,0.391304347826087,1386.317,1215.262,-1,0,middle,7410,171.05500000000006
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:04:55,2,13,112,0,1,6,6,54,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786,0.886,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,-1.0,-1.0,0.0,1,0,1,0,0,0,0,0,0.391304347826087,1387.103,1216.148,-1,0,middle,7495,170.95500000000015
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:05:33,2,13,113,0,1,6,6,54,59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766,0.691,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-1.0,-1.0,0.0,0,1,0,1,0,0,0,0,0.391304347826087,1388.869,1216.839,-1,0,middle,7533,172.02999999999997
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:06:39,2,13,114,0,1,6,6,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.438,9.456,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-1.0,-1.0,0.0,0,2,0,2,0,0,0,0,0.391304347826087,1398.307,1226.295,-1,0,middle,7599,172.01199999999994
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:07:13,2,13,115,0,1,6,6,55,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.647,13.896,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,-1.0,-1.0,0.0,1,0,1,0,0,0,0,0,0.391304347826087,1411.954,1240.191,-1,0,middle,7633,171.76299999999992
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:07:45,2,13,116,0,1,6,6,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.443,5.984,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,-1.0,-1.0,0.0,2,0,2,0,0,0,0,0,0.391304347826087,1418.397,1246.175,-1,0,middle,7665,172.22199999999998
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:08:24,2,13,117,0,1,6,6,56,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.192,12.259,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-1.0,-1.0,0.0,0,1,0,1,0,0,0,0,0.391304347826087,1434.589,1258.434,-1,0,middle,7704,176.15499999999997
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:08:59,2,13,118,0,1,6,6,56,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976,0.722,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,-1.0,-1.0,0.0,0,2,0,2,0,0,0,0,0.391304347826087,1435.565,1259.156,-1,0,middle,7739,176.4090000000001
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:11:25,3,1,119,0,2,0,0,56,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.135,3.616,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,3,0,1,0,0,1,0,0.5,1441.7,1262.772,-2,0,middle,7885,178.9280000000001
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:11:46,3,1,120,0,2,0,0,56,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.506,4.801,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0,1.0,-1.0,0,4,0,2,0,0,1,0,0.5,1448.206,1267.573,-2,0,middle,7906,180.6329999999998
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:12:20,3,1,121,0,2,0,0,56,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.363,30.827,5,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,2.0,-2.0,0,5,0,3,0,0,1,0,0.5,1479.569,1298.4,-2,0,middle,7940,181.16899999999987
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:12:59,3,1,122,0,2,0,0,57,65,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50.761,40.318,12,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0.0,3.0,-3.0,1,0,1,0,0,0,0,0,0.5,1530.33,1338.718,-2,0,middle,7979,191.61199999999985
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:13:45,3,1,123,0,2,0,0,58,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.018,5.137,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1.0,3.0,-2.0,2,0,2,0,0,0,0,0,0.5,1538.348,1343.855,-2,0,middle,8025,194.49299999999994
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:14:38,3,1,124,0,2,0,0,58,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,4.443,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,2.0,3.0,-1.0,0,1,0,1,0,0,1,1,0.5,1549.488,1348.298,-2,0,middle,8078,201.19000000000005
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:15:36,3,2,125,0,2,0,1,58,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.132,8.154,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,2,0,1,0,0,1,0,0.6428571428571429,1558.62,1356.452,-2,-1,middle,8136,202.1679999999999
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:15:58,3,2,126,0,2,0,1,59,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.773,3.612,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.0,1.0,-1.0,1,0,1,0,0,0,0,0,0.6428571428571429,1561.393,1360.064,-2,-1,middle,8158,201.32899999999995
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:16:22,3,2,127,0,2,0,1,60,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0.822,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0,1.0,0.0,2,0,2,0,0,0,0,0,0.6428571428571429,1562.095,1360.886,-2,-1,middle,8182,201.20900000000006
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:16:50,3,2,128,0,2,0,1,61,67,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.685,19.114,5,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,2.0,1.0,1.0,3,0,3,0,0,0,0,0,0.6428571428571429,1575.78,1380.0,-2,-1,middle,8210,195.77999999999997
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:17:22,3,2,129,0,2,0,1,62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.197,35.83,9,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,3.0,1.0,2.0,4,0,4,0,0,0,0,0,0.6428571428571429,1612.977,1415.83,-2,-1,middle,8242,197.14700000000016
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:18:36,3,3,130,0,2,1,1,63,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.077,11.106,4,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0,0.0,0.0,5,0,1,0,0,0,0,0,0.5333333333333333,1628.054,1426.936,-2,0,middle,8316,201.11800000000017
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:20:04,3,3,131,0,2,1,1,64,67,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.362,18.425,4,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1.0,0.0,1.0,6,0,2,0,0,0,0,0,0.5333333333333333,1651.416,1445.361,-2,0,middle,8404,206.05499999999984
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:20:41,3,3,132,0,2,1,1,64,68,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.657,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2.0,0.0,2.0,0,1,0,1,0,0,1,0,0.5333333333333333,1652.076,1446.018,-2,0,middle,8441,206.058
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:21:06,3,3,133,0,2,1,1,64,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.653,50.677,13,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2.0,1.0,1.0,0,2,0,2,0,0,1,0,0.5333333333333333,1701.729,1496.695,-2,0,middle,8466,205.0340000000001
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:21:57,3,3,134,0,2,1,1,64,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.963,3.215,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,2.0,2.0,0.0,0,3,0,3,0,0,1,0,0.5333333333333333,1706.692,1499.91,-2,0,middle,8517,206.78199999999993
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:22:41,3,3,135,0,2,1,1,64,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.462,16.057,5,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,2.0,3.0,-1.0,0,4,0,4,0,0,1,1,0.5333333333333333,1733.154,1515.967,-2,0,middle,8561,217.1869999999999
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:24:53,3,4,136,0,2,1,2,65,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.829,3.979,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.5714285714285714,1738.983,1519.946,-2,-1,middle,8693,219.03700000000003
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:25:14,3,4,137,0,2,1,2,65,72,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.754,22.079,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,0.5714285714285714,1752.737,1542.025,-2,-1,middle,8714,210.712
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:25:54,3,4,138,0,2,1,2,66,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958,1.063,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0,1.0,0.0,1,0,1,0,0,0,0,0,0.5714285714285714,1753.695,1543.088,-2,-1,middle,8754,210.60699999999997
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:26:16,3,4,139,0,2,1,2,67,72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.876,5.083,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2.0,1.0,1.0,2,0,2,0,0,0,0,0,0.5714285714285714,1760.571,1548.171,-2,-1,middle,8776,212.39999999999986
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:26:39,3,4,140,0,2,1,2,68,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.246,6.675,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3.0,1.0,2.0,3,0,3,0,0,0,0,0,0.5714285714285714,1765.817,1554.846,-2,-1,middle,8799,210.971
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:27:18,3,5,141,0,2,2,2,68,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,20.511,5,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0.5714285714285714,1798.907,1575.357,-2,0,middle,8838,223.54999999999995
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:28:04,3,5,142,0,2,2,2,68,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.391,14.975,3,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0,1.0,-1.0,0,2,0,2,0,0,1,0,0.5714285714285714,1818.298,1590.332,-2,0,middle,8884,227.9659999999999
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:28:46,3,5,143,0,2,2,2,69,74,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38.597,30.958,10,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0.0,2.0,-2.0,1,0,1,0,0,0,0,0,0.5714285714285714,1856.895,1621.29,-2,0,middle,8926,235.60500000000002
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:29:31,3,5,144,0,2,2,2,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.673,4.72,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.0,2.0,-1.0,0,1,0,1,0,0,1,0,0.5714285714285714,1866.568,1626.01,-2,0,middle,8971,240.558
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:29:56,3,5,145,0,2,2,2,69,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1.043,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1.0,3.0,-2.0,0,2,0,2,0,0,1,0,0.5714285714285714,1868.038,1627.053,-2,0,middle,8996,240.9849999999999
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:31:39,3,6,146,0,2,2,3,70,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881,0.96,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.6428571428571429,1868.919,1628.013,-2,-1,middle,9099,240.90600000000018
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:31:57,3,6,147,0,2,2,3,71,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.873,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0,0.0,1.0,2,0,2,0,0,0,0,0,0.6428571428571429,1869.659,1628.886,-2,-1,middle,9117,240.77300000000014
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:32:13,3,6,148,0,2,2,3,72,76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.758,11.851,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2.0,0.0,2.0,3,0,3,0,0,0,0,0,0.6428571428571429,1881.417,1640.737,-2,-1,middle,9133,240.67999999999984
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:32:37,3,6,149,0,2,2,3,73,76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.704,13.791,3,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3.0,0.0,3.0,4,0,4,0,0,0,0,0,0.6428571428571429,1892.121,1654.528,-2,-1,middle,9157,237.59300000000007
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:33:23,3,7,150,0,2,3,3,74,76,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14.698,15.392,4,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,5,0,1,0,0,0,0,0,0.5625,1906.819,1669.92,-2,0,middle,9203,236.8989999999999
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:33:53,3,7,151,0,2,3,3,74,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.474,70.48,17,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,0.5625,1986.293,1740.4,-2,0,middle,9233,245.8929999999998
